x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y,y_clean,split
0.5446773971721118,0.8313470510191334,0.477449604124605,-0.30319335337975234,0.9333300208640003,-0.8730627763102515,-1.3205219933694994,-3.1952866845608003,-0.07014095173715502,-0.8215464394934352,0.3977544760753508,-1.9712273940443676,0.6465671553536128,0.492858355437566,train
-0.6471785508995,0.47026990586448525,-1.0298361463489805,0.409256748612862,-0.5570225950680406,-0.03280830977999759,0.5951580064168556,0.952797023115313,0.09249241132060718,-0.8140102948787449,-0.45803886237965,0.6369553630869581,-4.0093538229546635,-3.499874531573039,train
-1.0212535834826066,-0.1780665966402057,-0.38588409836147486,-0.1033617833189646,-1.0092825292493772,-1.8519443522121117,0.5207426159596433,0.9641314234886486,-1.7921749574981565,0.3689261609262163,1.0831829148451766,0.5959110467623232,-0.5090004055526781,-0.4699407597525605,test
-0.4166701786760665,-0.9434963697507577,0.08097807934998928,0.24778505884688073,0.09580751115589878,-0.18013463011756567,-1.0826517241227573,0.4226882913088517,0.47085449441352384,0.20082212546167189,0.11099364507125732,1.6792494877461053,1.158797417368594,1.4502010578671125,train
-0.6243787845733961,1.2814350974566557,-0.7340244692218376,1.1089505729564282,1.2333675500805437,-0.29305120340188257,1.6609630540608336,0.46903588674608915,-0.8772724411405676,-0.374156594389209,1.1327623061066514,0.9230647018766497,-4.900885734359933,-4.9322154911444684,test
-1.0580404013792908,-0.13925731219049714,0.20352298277651182,-0.5076045890756089,2.357799723374719,0.23366374340532553,-0.061812190903049326,1.19085104425809,-0.36521353483883495,1.007427610617323,-1.6677323955829848,-0.45365404624556616,-2.2759992678462275,-1.9482952595440906,test
1.0490704183772468,1.570197720589671,-0.7732957130059931,-0.8898216362186484,0.567446430370459,-0.6230338949177128,-0.26857791775539397,0.8764050247371578,-0.544102181614012,-1.9654257515356857,-1.3010844356058813,0.009955585720280876,-0.41386801446933663,0.004811059079975144,train
-1.8634231484728845,-0.2971604172973206,-1.392096516243992,1.6399390068655983,2.1651425947656726,-1.0581971023420684,0.256758680037918,-0.9604037319968523,-0.30931560205451125,1.8034693279558056,-0.4666885477264853,-0.2860374622371136,-4.532400151003217,-3.7404855156992736,train
-0.9425292672276969,1.1461893776648633,-3.2632667025240267,-0.442797321531621,-0.04588609413545871,-0.6610773298509144,0.8635455077311673,1.2020272839704742,-1.412039512879515,2.0934866537708046,-1.4232588243535156,1.2886306816758417,-3.0990524725857655,-3.157592532311105,test
0.1498276985356943,-0.5037010971138146,-0.40936692967583616,-0.03351279066031383,0.20841786186378186,-0.9201543513715253,-0.23393995767839035,-0.7706728229275946,-1.2150495270738728,-0.8173117024578972,-1.1499746326954394,-0.4201549127505187,1.2738847870598002,2.0784518779324825,train
0.43247490546841544,0.12071035417796232,1.9743447766606508,-2.210453013719917,0.4693409662141885,0.00642023852435217,0.8156703423719669,0.7164652043104087,-0.16499175013517703,0.17265128485675557,-0.7440692129184846,0.6136799793544542,-3.2525990485887415,-3.1405148180258537,train
-1.878876052122701,0.7768264386493173,-0.02317344423611007,-0.4870620378310888,-0.2325331994467262,-0.1591962345883808,1.2973037604805013,3.2334936632485123,1.2198708241503822,-0.5653257858897562,0.6297818242852791,0.6733291660574839,-5.784985786330432,-6.028024726972935,train
-0.9251607224472203,-1.2607992972206816,-0.06328092891678859,0.8077076027014347,-1.6118082676014285,-0.7208978676544061,0.5726517089904064,0.041723613270580134,1.4162736205989954,-1.4113674540763435,2.3521649334494557,-1.5379924435695795,0.17139685911520403,0.4241303496366247,train
-2.0291637188282605,-0.05891277949730691,-1.1344589282460094,-0.03875566404487908,-0.07372687895466667,-0.19577421210743123,-0.8424110321967792,0.43265615257969103,-0.3173371147671696,1.1036648707547636,-0.18037225252830674,-0.9646474228665894,-3.3651297216599514,-2.9854397421101364,train
-1.6877105518433855,-0.17210943144837143,-1.2692045713626225,-1.349961854004778,0.527457309146987,-1.7776700611633918,1.4121933783329124,0.15971638439554017,-0.04384263102496118,-1.034765940550586,0.764372296342938,-0.0029049335973952714,0.3483048766142012,0.37205131175974726,train
-0.686096642740802,0.19982469665158892,-1.6827854554393802,-1.6353271315491387,-1.1201860853010783,0.3495272676097139,-0.003258321806131569,1.0489792655557526,-0.9199898521685768,0.5746678404813418,-0.11387055239528114,-0.9430451947409286,-0.4195496338488627,-0.12953769888242006,train
0.38530767071291894,-0.06601185824523254,-0.6291191941453987,0.04199908714409162,-0.129530385937392,-0.1536880685175025,-0.41259314991079943,-1.3049485388936377,0.07476541589487229,-0.8027143737214145,-1.0203288676440678,-0.24069984410260706,0.5622313864962358,0.4972511134489061,train
0.7340265441721783,0.18561350769098114,-0.531142208357589,-0.5713460578678574,0.635813262188768,-2.39673576944724,0.7973649891994805,-1.874015774930339,-1.4154079083229805,-0.5142658312632256,2.170124142930845,1.6774193600142666,4.191555046280998,4.553045499210118,train
0.7064877557971356,0.35654237829544994,-1.8622769680124747,0.15675816288069885,-0.5492215185599713,-0.8166693336227218,0.15480308997465927,-0.4711100094466988,0.8692995459688505,-1.9359547676126674,0.07501142234598206,-0.8790972235140434,-0.293243074476141,-0.25667020031208243,train
-0.40963582891569356,0.3046264194792415,-1.117307862610067,0.16423213931246486,-0.2123382052092645,-0.6605868651768887,-0.4705724860109197,-0.15455189118692608,-0.7678365125632122,0.007094475325611389,-0.2781766216660757,-0.6112825370669608,-1.563170148046323,-1.441922895402337,train
1.5898422339029836,0.41523992256162096,-0.38271223262295445,0.14586043082470876,-1.0268201367735081,-0.4367716067785833,-0.3200774504382476,-1.2467939099098826,0.3873540479944179,-0.5056127026128259,-0.3554666674474038,-0.5687198591233552,0.6226537694561969,0.6266863348852555,test
2.9590905906430995,-0.6626151501740128,-2.0686769538858276,-1.5999319709588355,0.7593026226954348,1.3364526916831299,-0.6817971913728537,1.2789496696354639,0.7415899998425441,-0.18948013098608893,-0.26044628377053547,0.18087022641565326,10.992955690412456,10.420652632506442,train
0.877455822153641,0.3972945655950222,-0.6768083017986958,-0.1742070470263107,1.981263454721924,0.251213797296192,0.8693254268826153,0.5398849872492323,0.2733577439977027,0.10869890001506896,0.8973906253249794,0.7186422353106833,-0.10789830504569653,-0.1778321112667025,train
0.2638934780115486,-0.6937625255478881,0.3855588055484719,-0.06700793646808344,-0.3082559113450759,2.678775974966068,-1.5390513077078276,0.9585128590574828,-0.8626709442538306,0.1311954893433961,2.568587519090185,-0.9623689948240629,5.771301475551458,5.594746032760799,train
-0.7238726548272637,-0.01751373715160032,-0.8472169576313617,0.884056350940301,-0.5345294360632951,0.6540096401493369,-1.3291891318000693,-1.8068315021542254,-0.22898497895304948,-1.568507838037595,1.5182689127654503,-1.529803490494998,-2.3667449904366262,-2.1480674110895994,test
-1.0376866876706978,0.4136198854746102,-0.5863639500620061,-1.518387969867604,2.0399641600719596,-1.001633803159574,-0.1962578074965492,-0.20919252010603026,0.7103091519665778,0.4623524606710589,-0.8268010377310057,-0.3258272174433068,-1.1134504936599259,-1.191590240272597,train
-0.22692243354181574,0.748959498198562,-1.1683219148586013,2.018110556755782,-0.7591833874594441,-0.008749396756593255,-1.1599894396932418,-1.2981590116406168,-0.874428409077624,-0.9705232176642551,-0.4142570241548305,-0.9789650287637407,-4.757942710489338,-4.661761506416561,train
0.6955524212942098,-0.782983895318375,-0.8938154934519152,-0.3929688641172687,0.9928388786962945,0.2148761736103992,-0.09968952988746987,-1.433044769968679,-1.1427084598637094,-1.2784099400396236,1.3068512236723466,0.5305631231316476,3.928214972190306,3.9178353579423812,test
-0.8616205089241941,-0.5643716438256554,-0.8252901762373339,-0.8858612163807086,0.46030103121618055,-0.2875362207843132,2.0811677442974634,1.2503598245169982,1.3094803404667223,0.6713569749481262,-0.4226590705071891,0.5977908845295841,-0.8877919719542798,-1.1149229217572203,train
-0.34883269452865795,1.6302760507283627,0.40427938304992056,0.26236035860301515,0.12707266242950907,1.7402664273608581,-1.4337503338367856,1.8382878276687262,-0.18615380745413765,-1.4061489758156511,-0.752209731643056,-1.6508072627235828,-1.8549947494095587,-1.679912905323132,train
0.65365674558564,-1.0382929503465195,0.16866766620470017,1.1342170301658476,-0.6720169285661368,-0.2681036930243923,-1.3033666099160157,-0.3883571089511976,2.574023625273372,0.7779331641104418,-0.2647304188936049,-0.6116880361817151,2.23422930240893,2.373545205011867,train
-0.04263339565643339,0.1300507521936395,-0.4190697071457578,0.5300591957711293,-0.953447490060409,-0.9583876749842681,0.3701954570502046,-1.1686417535643978,0.7290172528625397,-0.014280612396933458,-1.8279092187172135,0.10949912556094678,-1.324107541224788,-1.1538624069761292,train
-1.6851466245889946,0.6933620096556613,-0.24871432925059608,1.8510842165068195,1.071312844372607,-1.0606925062318246,-2.0207398638414173,-0.7551012567913739,-1.2212586028303711,1.825738086877094,-0.01031465928015141,0.9334188041831667,-2.7949681013757126,-2.6179662261832695,train
-0.2850309125505859,-0.1796674882806456,-0.03262702250890829,1.1065393185924464,0.31162475567459863,-1.057333843476665,1.6225141380864172,-0.29281549898631315,-0.4555201238766485,-2.829505302249035,0.634399591161337,0.1010126396618833,-0.5945094696798773,-0.6551418003806424,train
0.09992565660190209,-0.40282467111081804,-0.5752178401327828,-0.36958042683042985,0.46316087112727944,0.6391177730333506,-0.23103158837459842,0.948937494316759,-0.07897418101747768,-0.5042264181236554,0.19841557490736433,-1.3593864184938602,1.918366860453626,2.045760534316544,test
0.23271830907924854,-1.5421821055263716,-1.0277269599837642,-2.0186914067166244,-0.17511695267150065,1.6096337023090939,-0.11707666108143513,0.6435853794331272,2.352313897312389,0.4040558481200959,-0.7652120445880223,-0.6275686027358373,6.895474180819613,6.371189453567112,train
0.0006582082230062616,-0.6328946452609244,-0.5580869998134319,0.9852539092594899,1.0261562807722122,-1.646892482048664,-0.8181695179002196,-0.4640043869133926,0.599088946165252,1.1430755885056563,2.701967934273884,-0.4656732962826614,4.389427287726171,3.451720338808213,test
